approval_number,name,address,city,postcode,region,country,section,activity,slaughter,species,remarks,date_of_approval,publication_date
PE457,F. KATERINA MONOPROSOPI A.E.V.E.,D.D. MAGOULAS - ELEYSINA,Magoula,19018,"Regional Unit of West Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 260,F. BOZIONELOS & SONS A.E.E.,"AKOVA, ARGOS - MIKINES",Argos,21200,"Argolis Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 642,F.I.MY EPEXERGASIA E.E.,SEKLO VOLOS,Sesklo,38500,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
PE214,FAETHON AVEE,SIDIROKASTRO SERRES,Sidirokastro Sidirokastro Serron,62300,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE564,FARMA CHALASTRAS S.A.,CHALASTRA THESSALONIKI,Chalastra,57300,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 614,FARMA DASKALOS MONOPROSOPI A.E.,TYRNAVOS,Tirnavos,40100,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
P57,FARMA EFYRA A.V.E.E.,ARCHAIES KLEONES,Ancient Kleonai,20100,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea; L Lagomorphs",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE148,FARMA MITSOPOULOS A.V.K.E.E.K.,ANC. KORINTHOS,Ancient Korinthos,20100,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE155,FLORIDIS KREATA A.E.,"78 KIFISSOU AVE, AGIOS IOANNIS RENTIS",Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE21,FOOD MASTER AEVE,ARTA ARTA,Arta,47100,"Arta Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE496,FOUKA VASILIKI & SIA OE,MYKONOS,Mykonos,84600,"Περιφερειακή Ενότητα Μυκόνου,South Aegean Region; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE497,FRAGKOPOULOS EFTHIMIOS & CO F.P.,"1on km LAGKADA-KOLCHIKOU ,THESSALONIKI",Lagkadas Lagkadas,,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE234,FYTOZOF KON/NOS SIA O.E,ACHARNES ATTIKIS,Acharnes,14342,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE134,FYTOZOV & CO F.P.,NEAPOLI -ACHARNES,Acharnes,14342,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE157,G. & N. ANNINOS F.P.,SAMI KEFALLINIA,Sami,28080,"Kefallonia Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE414,G. ATTALIOTIS - EL. MAKRI FP,AGIA VASSA - CHIOS,Chios,82132,"Chios Prefecture,North Aegean Region; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE433,G. GALLIKA SONS F.P.,AGROKTIMA DIMOU VEROIAS,00 Veria,591,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE244,G. KOKOZIS & SONS O.E,IRAKLEIA SERRES,Iraklia,62100,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 616,G. ZAVVOU FS MONONOPROSOPI I.K.E.,NIKAIA,Municipal Unit of Nikaia,18450,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 618,G.M. O.E./MEAT O.E.,NEA FILADELFIA,Municipal Unit of Nea Filadelfeia,14342,"Regional Unit of Central Athens,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 636,GAZETAS EFTHIMIOS,TRIKALA,Trikala,42131,"Regional Unit of Trikala,Region of Thessaly,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
PE545,GEFSEIS THESSALIAS E.E,LARISA,Larissa,41500,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
PE116,GEORGIOS D. CHATZIPANTAZIS,C. M. ATHINON S.A. - AG. I. RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 594,GEORGIOS PAPAKALAS & SIA E.E.,KROKOS,Krokos,50100,"Regional Unit of Kozani,West Macedonia Region,Epirus - Western Macedonia",Greece,PM,CP,N,,CP - Cutting Plant,,
PE128,GEORGIOU IOANNIS,STAFYLOS SKOPELOU MAGNHSIA,Stafylos,37003,"Regional Unit of Sporades,Region of Thessaly,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE502,GERGATSOULIS A.E,KARPATHOS,Karpathos,85700,"Karpathos Regional Unit,South Aegean Region; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 624,GERMANLIS KLEANTHIS,ALEXANDROUPOLI,Alexandroupoli,68100,"Evros Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE495,GERMAS FARM - SANATSIOS ATHANASIOS & SIA OE,GERMA KASTORIA,Germas,52100,"Kastoria Regional Unit,West Macedonia Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE503,GEYSINOUS A.V.E.E,KRYONERI,Pefkofyto,14568,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE231,GEYSTIKOS KOSMOS KREATOS,ACHARNES ATTIKIS,Acharnes,13675,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE403,GIANNARELLIS SOTIRIOS,GONIMO NEO PETRITSIO,Gonimo,62100,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE188,GIANNOPOULOS E. IOANNIS,LAPPA,Μετόχι,27052,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 588,GIATRAS SINGLE MEMBER PC,"9ΤΗ KILOMETRE OF VEROIA NAOUSSA, STENIMACHOS NAOYSAS IMATHIA",Stenimachos,59200,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE480,GKINI CHRISTINA & SIA O.E,AG.I.RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 596,GLAVAS TH.-AFOI KAΪKI,THESSALONIKI,28 Thessaloniki,546,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE587,GOLDEN GYROS SINGLE MEMBER S.A.- GOLDEN GYROS A.E.,ACHARNES,Acharnes,13679,"Regional Unit of East Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 612,GRECO FOOD E.E.,METAMORFOSI,Metamorfosi,14452,"Regional Unit North Athens,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 180,GUSTA CARNIS I.K.E.,18on km KASTORIAS-KOZANIS KASTORIA,Kastoria,52100,"Kastoria Regional Unit,West Macedonia Region,Epirus - Western Macedonia",Greece,PM,CP,N,,CP - Cutting Plant,,
PE520,HAIYUN EPE,ASPROPYRGOS ATTIKI,Aspropyrgos,19018,"Regional Unit of West Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE506,HELLENIC CATERING S.A.,SINDOS THESSALONIKI,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 629,HELLENIC MEATWORKS IKE,PERISTERI,Peristeri,12133,"Regional Unit of West Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE32,HELLENIC QUALITY FOODS S.A.,NEA ARTAKI EVOIA,Nea Artaki Nea Artaki,34600,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
P2,HELLENIC QUALITY FOODS S.A.,NEA ARTAKI,Nea Artaki,34600,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE226,I. CHATZIDIMITRIOU & SONS O.E,AG. IOANNIS SERRES,Serres,62122,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 536,I. MARTAKIS - A. TSEKOURAS I.K.E.,VRILISSIA,Μαρούσι,15235,"Regional Unit North Athens,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE491,I. NANOS & SIA AEVE,ASPROPIRGOS ATTIKIS,Aspropyrgos,19300,"Regional Unit of West Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE241,IAKOVOS DAVOUTIS & CO S.A.,"15 ERGASIAS & ALEKOU PANAGOULI P.C.14231 , NEA IONIA, ATHENS.",Μαρούσι,14235,"Regional Unit North Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE451,IOANNA FERROU,AGIOS DIMITRIOS-KARYES-D.D.OMIROUPOLIS,Agios Dimitrios,82200,"Chios Prefecture,North Aegean Region; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 632,IOANNIS & ANASTASIOS VASALAKIS O.E.,NAXOS,Naxos,84300,"Naxos Regional Unit,South Aegean Region",Greece,PM,CP,N,,CP - Cutting Plant,,
PE252,IOANNIS KRITIKOS,TINOS KYKLADES,Tinos,84200,"Περιφερειακή Ενότητα Τήνου,South Aegean Region; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE222,K. DOUROU & SIA OE,NAFPAKTOS AITOLOAKARNANIA,Nafpaktos,30300,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE412,KALAMVOKI AEVE,THEOMITOROS 50 - AG. DIMITRIOS,Municipal Unit of Dafni,17236,"Regional Unit of Central Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE113,KAPETIS POLYVIOS S.A.,C. M. ATHINON S.A. - AG. I. RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE230,KARA CHASAN TZEMALI ΙΚΕ,LEFKOPETRA XANTHI,Lefkopetra,67100,"Xanthi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE220,KARAKOULAKIS A.V.E.E,KOS DODEKANISA,Kos,85300,"Περιφερειακή Ενότητα Κω,South Aegean Region; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE585,KARNA ELLAS M.E.P.E,ASPROPYRGOS,Aspropyrgos,19300,"Regional Unit of West Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 628,KARVOUNIARIS ANDREAS-STATHMOS KREATOS,AIGIALEIA,Αρραβωνίτσα,25100,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 168,KASIDIS S.A.,AG. SOFIA-TYRNAVOS LARISA,Tirnavos,40100,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE197,KECHAGIAS DIMITRIOS & CO O.E,AGROKTIMA VEROIAS,Tagarochorion Veroia,59100,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 169,KEMPAP SAVVAS MONOPROSOPI I.K.E.,YPATIS 34 - PERISTERI,Egaleo,12136,"Regional Unit of West Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE67,KERKYRAIKI ETAIREIA KREATON S.A.,TRIKLINO KERKYRA,Templonion Kerkyra,49100,"Corfu Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE400,KINATIDIS CHRISTOS & CO E.E.,VISTONIDAS 1 & NESTOU,Municipal Unit of Ano Liosia,13341,"Regional Unit of West Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 600,KING FOOD 1994 E.E.,KOMOTINI,Komotini,69100,"Rodopi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 609,KING'S GYROS EPEXERGASIA-EMPORIA KREATON A.E.,AGIOS IOANNIS RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE481,KING’S GYROS SA,"26 DIMITRATOU, RENTIS",Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE232,KIOSSES NIKOLAOS & SONS O.E,SERRES,Serres,62124,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE257,KIRKILI O.E - PARADOSIAKA ALLANTIKA,MELIGALAS MESSINIAS,Meligalas,24100,"Messenia Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE463,KLIMATZIDAS I.K.E - TOXOTIS KREATA I.K.E,C. M. THESSALONIKI S.A.,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE483,KOLIOKITSOS NIKOLAOS,BIZANOMACHON 1 FILIPPIADA ZIROU,Filippiada,48100,"Preveza Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE490,KONSTANTINIDOU OLGA,AGIOS DIMITRIOS,Agios Dimitrios,19400,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 630,KOSKINIOTIS V. - BERDI L. OE,FALIRAKI,Faliraki,85100,"Rhodes Regional Unit,South Aegean Region",Greece,PM,CP,N,,CP - Cutting Plant,,
PE448,KOSMOS S.A.,PYRGOS ORESTIADAS EVROS,Neos Pyrgos,68200,"Evros Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE108,KOTEMPORIKI ELAIONA,ELAIONAS,Elaionas,62100,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE477,KOTINO A.V.E.E.,21o km EO ATHINON LAMIAS,Pefkofyto,14568,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 270,KOTOFRESH BOURLESIS I.K.E.,ACHARNES,Acharnes,14342,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE17,KOTOPOULA CHALKIDIKIS,GALATISTA,Galatista,63073,"Chalkidiki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 605,KOTOPOULA FILIATRON -AFOI KYRIAKOPOULOI O.E.,FILIATRA,Filiatra,24300,"Messenia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 621,KOTOPOULA FRAGKOS E.E.,K.A.TH. (K 20) ΝΕΑ ΜΕΝΕΜΕΝI,28 Thessaloniki,546,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE156,KOUTRAS D - KOUTRAS I. O.E,NIKAIA ATTIKIS,Municipal Unit of Nikaia,18450,"Regional Unit of Piraeus,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 509,KREARISTON PAPACHRISTOS MONOPROSOPI A.E..,ACHARNES,Acharnes,14342,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE181,KREARKO IKE,ARCH. KORINTHOS,Ancient Korinthos,20100,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE70,KREATA CHATZIAGOROU A.E.B.E.K.,KRITHIA THESSALONIKIS,Krithia,57200,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE141,KREATA EVROPIS LTD,I. METAXA 59 - KOROPI ATTIKIS,Koropi,19400,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 575,KREATA GAITANI MONOPROSOPI IKE,MYTILINI,Mytilene,81100,"Regional Unit of Lesbos,North Aegean Region",Greece,PM,CP,N,,CP - Cutting Plant,,
PE476,KREATAGORA AFOI KONTA IKE,C. M. THESSALONIKI S.A.,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE530,KREATAGORA LAMIAS IKE,AGIA PARASKEVI,Ag Paraskeyi Fthiolamia,35100,"Regional Unit of Phthiotis,Region of Central Greece,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
PE129,KREATAGORA PAROU,"NAOUSA PAROU ,KYKLADES",Naousa,84401,"Paros Regional Unit,South Aegean Region; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE209,KREATEMPORIKI - KOSSIVA A.E,ASTROS ARKADIA,Astros,21200,"Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE540,KREATEMPORIKI THESSALIAS A.E,GERAKAS,Gerakas,15127,"Regional Unit of East Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 640,KREATEMPORIKI KOSSYVA A.E.,C. M. ATHINON S.A. - AG.I. RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE124,KREATOSYSKEVASTIKI LAMIAS AVEE,LAMIA FTHIOTIDA,Lamia,35014,"Regional Unit of Phthiotis,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 593,KREATOTECHNEIO EE,N. CHALKIDONA,Athens,13561,"Regional Unit of Central Athens,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE243,KREOKOPEION A.E.,OINOFITA VIOTIAS,Oinofyta Oinofyta,32011,"Regional Unit of Boeotia,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 613,KREOPOLEIA ELLINIKON A.E.,C. M. THESSALONIKI S.A. -K18- NEA MENEMENI,28 Thessaloniki,546,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 525,KREOS KAI SIA E.E.,A. LIOSIA,Municipal Unit of Ano Liosia,13231,"Regional Unit of West Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE237,KREOTECHNION GEORGIADIS A.E,PIKERMI,Pikermi,19009,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
ΡΕ 639,KREOTIS E.E.,ASSIROS LAGKADAS,Langadas,57200,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE82,KRIVEK S.A.,KAMPOS ELIAS IRAKLEIO,Heraklion,71410,"Heraklion Regional Unit,Region of Crete,Crete; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 608,KYRIAKAKIS MEAT MONOPROSOPI A.E.,ACHARNES,Acharnes,13672,"Regional Unit of East Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE217,L.- V. LAZARIDIS & SIA E.E,KORYDALLOS,10 Piraeus,185,"Regional Unit of Piraeus,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE216,LAKRE A.E.,BATONTAS EVIA,Nea Artaki,34600,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE560,LALAS & SIA E.E,MENEMENI,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE24,LAMDA LTD,KATSIKAS,Ioannina,45221,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
P13,LAMDA LTD IMPORT-EXPORT REPRES.,KATSIKAS,Kontsika,45500,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE 539,LAVDAS FOODSERVICE M.E.P.E.,KOROPI,Koropi,19400,"Regional Unit of East Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE196,LAZARIDIS NIKOLAOS,PENTALOFOS KALLITHEAS,Pentalofos,54500,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE213,LEONTZINI I. A.E KREATON - STOCHOS,N. PROPONTIDA CHALKIDIKI,Nea Kallikratia,63080,"Chalkidiki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
P41,LESVIAKI PTINOTROFIA,POLICHNITOS,Polichnitos,81300,"Regional Unit of Lesbos,North Aegean Region; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE78,LEVENTAKIS A.E.V.E.,VASILIKI,Βασιλική,,"Heraklion Regional Unit,Region of Crete,Crete; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE52,LEVENTAKIS A.E.V.E.,Vi.Pe. IRAKLIO,Heraklion,71410,"Heraklion Regional Unit,Region of Crete,Crete; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE516,LIOPRASITIS I. DIMITRIOS,FALANI LARISAS,Falanna,40011,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
PE527,LORENTZOS KREATA MON. E.P.E,K. PETRALONA- ATHINA,45 Athens,117,"Regional Unit of Central Athens,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE558,LOUKAS KAITATZIS I.K.E,CHALKIDA,Chalkida,34100,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
PE147,M. BELITSOU & CO F.P.,NEA ARTAKI,Nea Artaki,34600,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 603,MANIBUS MONOPROSOPI IKE-MANIBUS,ILION,Municipal Unit of Kamatero,13121,"Regional Unit of West Athens,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE546,MANIKAS A.E EMPORIA KREATOS - KREOPOLEIA - KREATA ACHAIAS A.E,PATRA,Patras,26441,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,PM,CP,N,,CP - Cutting Plant,,
PE73,MANOLIS CHATZELIS S.A.,MEGALA ABELIA,Pigi,81100,"Regional Unit of Lesbos,North Aegean Region; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE261,MANOLIS KEMPAP & SIA E.E,TAVROS,Municipal Unit of Tavros,17778,"Regional Unit of South Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE579,MANOLITSAKIS ANTONIOS A.E.,RETHYMNO,Rethymno,74131,"Rethymno Regional Unit,Region of Crete,Crete",Greece,PM,CP,N,,CP - Cutting Plant,,
P68,MANOLITSAKIS ANTONIOS A.E.,BIO. PA. RETHYMNO,Rethymno,74100,"Rethymno Regional Unit,Region of Crete,Crete; A Poultry; L Lagomorphs",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE151,MANTZIARLI BROS A.E.E.,ACHARNES,Acharnes,13677,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
P53,MANTZIOS VASILEIOS,Perati,Peratis,45500,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE424,MARKET IN,DOROVEZA-MARKOPOULO-MESOGAIA,Markopoulo,19003,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 626,MASTER MEAT MONOPROSOPI I.K.E.,IOANNINA,Ioannina,45110,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 610,MASTER MEAT MONOPROSOPI I.K.E.,PATRIDA IMATHIAS,Patrida,59100,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE580,MAURA JANE LYNN STEFANOU,PALLADIO,Palladio,69100,"Rodopi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
P67,MAURA JANE LYNN STEFANOU,OIKISMOS PALLADIO-IASMOS,Palladio,69100,"Rodopi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE561,MAVRIDOPOULOS A.E.,VIPE IOANNINON,Ioannina,44002,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,PM,CP,N,,CP - Cutting Plant,,
